serial_time	550_nm	680_nm	 
736866.316932870420	12.61	7.18	
736866.316944444440	12.62	7.20	
736866.316956018560	12.61	7.21	
736866.316967592570	12.62	7.21	
736866.316979166700	12.61	7.20	
736866.316990740710	12.57	7.21	
736866.317002314840	12.55	7.21	
736866.317013888850	12.55	7.22	
736866.317025462980	12.55	7.25	
736866.317037036990	12.54	7.28	
736866.317048611120	12.54	7.29	
736866.317060185130	12.51	7.29	
736866.317071759260	12.51	7.29	
736866.317083333390	12.50	7.30	
736866.317094907400	12.50	7.32	
736866.317106481530	12.51	7.33	
736866.317118055540	12.52	7.34	
736866.317129629660	12.54	7.32	
736866.317141203680	12.55	7.31	
736866.317152777800	12.58	7.31	
736866.317164351810	12.58	7.30	
736866.317175925940	12.58	7.29	
736866.317187499950	12.58	7.28	
736866.317199074080	12.58	7.29	
736866.317210648090	12.57	7.29	
736866.317222222220	12.56	7.30	
736866.317233796350	12.55	7.31	
736866.317245370360	12.54	7.33	
736866.317256944490	12.51	7.36	
736866.317268518500	12.49	7.37	
736866.317280092630	12.48	7.39	
736866.317291666640	12.48	7.39	
736866.317303240760	12.48	7.40	
736866.317314814780	12.48	7.40	
736866.317326388900	12.48	7.40	
736866.317337962920	12.47	7.40	
736866.317349537040	12.44	7.41	
736866.317361111050	12.42	7.42	
736866.317372685180	12.42	7.44	
736866.317384259310	12.41	7.43	
736866.317395833320	12.41	7.43	
736866.317407407450	12.41	7.43	
736866.317418981460	12.40	7.43	
736866.317430555590	12.40	7.42	
736866.317442129600	12.39	7.40	
736866.317453703730	12.38	7.39	
736866.317465277740	12.38	7.38	
736866.317476851870	12.36	7.38	
736866.317488425880	12.33	7.37	
736866.317500000000	12.30	7.37	
736866.317511574130	12.30	7.37	
736866.317523148140	12.31	7.38	
736866.317534722270	12.33	7.39	
736866.317546296280	12.33	7.40	
736866.317557870410	12.32	7.40	
736866.317569444420	12.33	7.41	
736866.317581018550	12.35	7.40	
736866.317592592560	12.36	7.39	
736866.317604166690	12.38	7.35	
736866.317615740700	12.38	7.33	
736866.317627314830	12.39	7.32	
736866.317638888840	12.39	7.31	
736866.317650462970	12.41	7.32	
736866.317662036980	12.41	7.33	
736866.317673611110	12.42	7.33	
736866.317685185230	12.41	7.34	
736866.317696759240	12.39	7.37	
736866.317708333370	12.36	7.38	
736866.317719907380	12.34	7.38	
736866.317731481510	12.35	7.38	
736866.317743055520	12.36	7.38	
736866.317754629650	12.36	7.38	
736866.317766203660	12.35	7.40	
736866.317777777790	12.35	7.43	
736866.317789351800	12.33	7.44	
736866.317800925930	12.31	7.43	
736866.317812500060	12.31	7.43	
736866.317824074070	12.31	7.43	
736866.317835648190	12.29	7.43	
736866.317847222210	12.29	7.43	
736866.317858796330	12.28	7.43	
736866.317870370350	12.26	7.44	
736866.317881944470	12.25	7.45	
736866.317893518480	12.25	7.45	
736866.317905092610	12.27	7.45	
736866.317916666620	12.29	7.45	
736866.317928240750	12.30	7.46	
736866.317939814760	12.30	7.46	
736866.317951388890	12.30	7.46	
736866.317962963020	12.30	7.47	
736866.317974537030	12.31	7.48	
736866.317986111160	12.31	7.48	
736866.317997685170	12.30	7.48	
736866.318009259300	12.30	7.48	
736866.318020833310	12.29	7.46	
736866.318032407430	12.29	7.44	
736866.318043981450	12.29	7.44	
736866.318055555570	12.30	7.44	
736866.318067129580	12.31	7.45	
736866.318078703710	12.30	7.43	
736866.318090277720	12.29	7.41	
736866.318101851850	12.27	7.40	
736866.318113425980	12.27	7.40	
736866.318124999990	12.27	7.40	
736866.318136574120	12.28	7.40	
736866.318148148130	12.27	7.41	
736866.318159722260	12.26	7.40	
736866.318171296270	12.24	7.40	
736866.318182870400	12.24	7.41	
736866.318194444410	12.25	7.41	
736866.318206018540	12.25	7.42	
736866.318217592550	12.25	7.42	
736866.318229166670	12.24	7.41	
736866.318240740690	12.24	7.39	
736866.318252314810	12.24	7.37	
736866.318263888940	12.25	7.39	
736866.318275462950	12.25	7.41	
736866.318287037080	12.25	7.43	
736866.318298611090	12.24	7.42	
736866.318310185220	12.22	7.42	
736866.318321759230	12.20	7.41	
736866.318333333360	12.20	7.41	
736866.318344907370	12.20	7.43	
736866.318356481500	12.21	7.43	
736866.318368055510	12.26	7.43	
736866.318379629640	12.32	7.43	
736866.318391203650	12.33	7.42	
736866.318402777780	12.35	7.42	
736866.318414351900	12.34	7.42	
736866.318425925910	12.35	7.40	
736866.318437500040	12.35	7.39	
736866.318449074050	12.35	7.38	
736866.318460648180	12.34	7.35	
736866.318472222190	12.35	7.32	
736866.318483796320	12.35	7.32	
736866.318495370330	12.37	7.32	
736866.318506944460	12.36	7.32	
736866.318518518470	12.36	7.31	
736866.318530092600	12.35	7.29	
736866.318541666730	12.35	7.27	
736866.318553240740	12.35	7.27	
736866.318564814860	12.34	7.28	
736866.318576388880	12.29	7.27	
736866.318587963000	12.24	7.27	
736866.318599537010	12.23	7.27	
736866.318611111140	12.23	7.27	
736866.318622685150	12.24	7.26	
736866.318634259280	12.25	7.23	
736866.318645833290	12.27	7.21	
736866.318657407420	12.27	7.21	
736866.318668981430	12.22	7.22	
736866.318680555560	12.15	7.23	
736866.318692129570	12.11	7.25	
736866.318703703700	12.08	7.24	
736866.318715277830	12.06	7.25	
736866.318726851840	12.07	7.26	
736866.318738425970	12.07	7.26	
736866.318749999980	12.09	7.28	
736866.318761574100	12.11	7.32	
736866.318773148120	12.12	7.34	
736866.318784722240	12.12	7.33	
736866.318796296250	12.12	7.33	
736866.318807870380	12.15	7.34	
736866.318819444390	12.16	7.36	
736866.318831018520	12.16	7.37	
736866.318842592650	12.17	7.38	
736866.318854166660	12.19	7.38	
736866.318865740790	12.19	7.36	
736866.318877314800	12.20	7.36	
736866.318888888930	12.21	7.37	
736866.318900462940	12.21	7.38	
736866.318912037070	12.21	7.39	
736866.318923611080	12.19	7.39	
736866.318935185210	12.17	7.39	
736866.318946759220	12.17	7.36	
736866.318958333340	12.18	7.35	
736866.318969907360	12.17	7.36	
736866.318981481480	12.17	7.37	
736866.318993055610	12.17	7.37	
736866.319004629620	12.18	7.37	
736866.319016203750	12.19	7.38	
736866.319027777760	12.20	7.38	
736866.319039351890	12.20	7.37	
736866.319050925900	12.19	7.35	
736866.319062500030	12.19	7.35	
736866.319074074040	12.19	7.38	
736866.319085648170	12.19	7.45	
736866.319097222180	12.18	7.48	
736866.319108796310	12.18	7.47	
736866.319120370320	12.19	7.47	
736866.319131944440	12.18	7.47	
736866.319143518570	12.17	7.49	
736866.319155092580	12.14	7.52	
736866.319166666710	12.09	7.52	
736866.319178240720	12.07	7.53	
736866.319189814850	12.07	7.53	
736866.319201388860	12.07	7.54	
736866.319212962990	12.07	7.55	
736866.319224537000	12.06	7.54	
736866.319236111130	12.05	7.54	
736866.319247685140	12.04	7.55	
736866.319259259270	12.02	7.57	
736866.319270833280	12.02	7.58	
736866.319282407410	12.02	7.58	
736866.319293981530	12.01	7.58	
736866.319305555550	11.99	7.57	
736866.319317129670	11.99	7.57	
736866.319328703680	11.99	7.59	
736866.319340277810	12.00	7.59	
736866.319351851820	12.01	7.60	
736866.319363425950	12.03	7.61	
736866.319374999960	12.05	7.62	
736866.319386574090	12.06	7.64	
736866.319398148100	12.06	7.64	
736866.319409722230	12.06	7.65	
736866.319421296240	12.06	7.68	
736866.319432870370	12.07	7.70	
736866.319444444500	12.08	7.71	
736866.319456018510	12.09	7.73	
736866.319467592640	12.11	7.76	
736866.319479166650	12.13	7.77	
736866.319490740770	12.13	7.78	
736866.319502314790	12.12	7.78	
736866.319513888910	12.12	7.77	
736866.319525462920	12.10	7.78	
736866.319537037050	12.10	7.78	
736866.319548611060	12.10	7.79	
736866.319560185190	12.10	7.80	
736866.319571759320	12.09	7.80	
736866.319583333330	12.10	7.81	
736866.319594907460	12.08	7.81	
736866.319606481470	12.08	7.82	
736866.319618055600	12.10	7.82	
736866.319629629610	12.12	7.84	
736866.319641203740	12.13	7.84	
736866.319652777750	12.14	7.83	
736866.319664351870	12.15	7.82	
736866.319675925890	12.15	7.81	
736866.319687500010	12.16	7.81	
736866.319699074030	12.15	7.81	
736866.319710648150	12.14	7.81	
736866.319722222160	12.14	7.82	
736866.319733796290	12.13	7.83	
736866.319745370420	12.16	7.83	
736866.319756944430	12.19	7.83	
736866.319768518560	12.23	7.84	
736866.319780092570	12.22	7.83	
736866.319791666700	12.23	7.84	
736866.319803240710	12.23	7.84	
736866.319814814840	12.24	7.84	
736866.319826388850	12.25	7.82	
736866.319837962980	12.25	7.80	
736866.319849536990	12.24	7.79	
736866.319861111110	12.26	7.79	
736866.319872685240	12.26	7.79	
736866.319884259250	12.27	7.78	
736866.319895833380	12.28	7.77	
736866.319907407390	12.28	7.78	
736866.319918981520	12.28	7.81	
736866.319930555530	12.27	7.83	
736866.319942129660	12.27	7.83	
736866.319953703670	12.28	7.83	
736866.319965277800	12.28	7.83	
736866.319976851810	12.29	7.83	
736866.319988425940	12.29	7.83	
736866.319999999950	12.29	7.83	
736866.320011574080	12.28	7.84	
736866.320023148200	12.26	7.84	
736866.320034722220	12.25	7.83	
736866.320046296340	12.26	7.81	
736866.320057870350	12.26	7.80	
736866.320069444480	12.26	7.81	
736866.320081018490	12.25	7.81	
736866.320092592620	12.25	7.81	
736866.320104166630	12.26	7.82	
736866.320115740760	12.27	7.84	
736866.320127314770	12.25	7.86	
736866.320138888900	12.29	7.87	
736866.320150462910	12.34	7.88	
736866.320162037040	12.37	7.89	
736866.320173611170	12.37	7.93	
736866.320185185180	12.35	7.94	
736866.320196759300	12.35	7.95	
736866.320208333320	12.35	7.94	
736866.320219907440	12.33	7.94	
736866.320231481460	12.33	7.94	
736866.320243055580	12.32	7.95	
736866.320254629590	12.32	7.95	
736866.320266203720	12.33	7.96	
736866.320277777730	12.34	7.97	
736866.320289351860	12.35	7.98	
736866.320300925870	12.35	7.99	
736866.320312500000	12.35	7.99	
736866.320324074130	12.36	8.00	
736866.320335648140	12.31	7.98	
736866.320347222270	12.28	7.97	
736866.320358796280	12.24	7.97	
736866.320370370410	12.23	7.97	
736866.320381944420	12.22	7.97	
736866.320393518540	12.21	7.97	
736866.320405092560	12.20	7.97	
736866.320416666680	12.20	7.95	
736866.320428240700	12.20	7.95	
736866.320439814820	12.20	7.95	
736866.320451388830	12.20	7.97	
736866.320462962960	12.21	7.96	
736866.320474537090	12.22	7.96	
736866.320486111100	12.22	7.96	
736866.320497685230	12.22	7.93	
736866.320509259240	12.22	7.91	
736866.320520833370	12.21	7.92	
736866.320532407380	12.21	7.93	
736866.320543981510	12.21	7.93	
736866.320555555520	12.22	7.93	
736866.320567129650	12.22	7.92	
736866.320578703660	12.22	7.92	
736866.320590277780	12.22	7.92	
736866.320601851800	12.21	7.92	
736866.320613425920	12.19	7.92	
736866.320625000050	12.16	7.92	
736866.320636574060	12.16	7.92	
736866.320648148190	12.16	7.93	
736866.320659722200	12.15	7.93	
736866.320671296330	12.16	7.93	
736866.320682870340	12.18	7.95	
736866.320694444470	12.19	7.94	
736866.320706018480	12.20	7.94	
736866.320717592610	12.21	7.94	
736866.320729166620	12.23	7.92	
736866.320740740750	12.24	7.91	
736866.320752314760	12.25	7.91	
736866.320763888890	12.26	7.90	
736866.320775463010	12.26	7.90	
736866.320787037020	12.27	7.90	
736866.320798611150	12.28	7.90	
736866.320810185160	12.25	7.91	
736866.320821759290	12.23	7.91	
736866.320833333300	12.23	7.90	
736866.320844907430	12.24	7.89	
736866.320856481440	12.25	7.90	
736866.320868055570	12.25	7.91	
736866.320879629580	12.24	7.91	
736866.320891203710	12.25	7.92	
736866.320902777840	12.26	7.93	
736866.320914351850	12.27	7.95	
736866.320925925970	12.28	7.95	
736866.320937499990	12.29	7.96	
736866.320949074110	12.29	7.98	
736866.320960648130	12.30	7.99	
736866.320972222250	12.32	8.00	
736866.320983796260	12.32	8.00	
736866.320995370390	12.32	8.00	
736866.321006944400	12.31	8.00	
736866.321018518530	12.31	7.99	
736866.321030092540	12.32	7.98	
736866.321041666670	12.31	7.98	
736866.321053240680	12.29	7.99	
736866.321064814810	12.27	8.00	
736866.321076388940	12.27	8.01	
736866.321087962950	12.27	8.02	
736866.321099537080	12.27	8.03	
736866.321111111090	12.27	8.03	
736866.321122685210	12.26	8.01	
736866.321134259230	12.26	8.01	
736866.321145833350	12.26	8.02	
736866.321157407360	12.27	8.02	
736866.321168981490	12.28	7.99	
736866.321180555500	12.29	7.98	
736866.321192129630	12.30	7.98	
736866.321203703760	12.30	7.99	
736866.321215277770	12.30	8.00	
736866.321226851900	12.30	8.01	
736866.321238425910	12.30	7.99	
736866.321250000040	12.31	7.97	
736866.321261574050	12.33	7.97	
736866.321273148180	12.36	7.98	
736866.321284722190	12.37	7.99	
736866.321296296320	12.38	7.99	
736866.321307870330	12.40	8.01	
736866.321319444450	12.41	8.02	
736866.321331018470	12.42	8.03	
736866.321342592590	12.44	8.03	
736866.321354166720	12.46	8.04	
736866.321365740730	12.47	8.05	
736866.321377314860	12.46	8.05	
736866.321388888870	12.45	8.06	
736866.321400463000	12.45	8.06	
736866.321412037010	12.46	8.07	
736866.321423611140	12.46	8.08	
736866.321435185150	12.47	8.08	
736866.321446759280	12.48	8.09	
736866.321458333290	12.50	8.10	
736866.321469907420	12.52	8.11	
736866.321481481430	12.54	8.12	
736866.321493055560	12.55	8.14	
736866.321504629680	12.57	8.15	
736866.321516203690	12.58	8.16	
736866.321527777820	12.58	8.18	
736866.321539351830	12.59	8.18	
736866.321550925960	12.61	8.19	
736866.321562499970	12.63	8.19	
736866.321574074100	12.64	8.18	
736866.321585648110	12.64	8.18	
736866.321597222240	12.64	8.19	
736866.321608796250	12.64	8.19	
736866.321620370380	12.64	8.20	
736866.321631944390	NaN	NaN	
736866.321643518520	NaN	NaN	
736866.321655092640	NaN	NaN	
736866.321666666660	NaN	NaN	
736866.321678240780	NaN	NaN	
736866.321689814790	NaN	NaN	
736866.321701388920	NaN	NaN	
736866.321712962930	NaN	NaN	
736866.321724537060	NaN	NaN	
736866.321736111070	NaN	NaN	
736866.321747685200	NaN	NaN	
736866.321759259210	NaN	NaN	
736866.321770833340	NaN	NaN	
736866.321782407350	NaN	NaN	
736866.321793981480	NaN	NaN	
736866.321805555610	NaN	NaN	
736866.321817129620	NaN	NaN	
736866.321828703750	NaN	NaN	
736866.321840277760	NaN	NaN	
736866.321851851880	NaN	NaN	
736866.321863425900	NaN	NaN	
736866.321875000020	NaN	NaN	
736866.321886574030	NaN	NaN	
736866.321898148160	NaN	NaN	
736866.321909722170	NaN	NaN	
736866.321921296300	NaN	NaN	
736866.321932870430	NaN	NaN	
736866.321944444440	NaN	NaN	
736866.321956018570	NaN	NaN	
736866.321967592580	NaN	NaN	
736866.321979166710	NaN	NaN	
736866.321990740720	NaN	NaN	
736866.322002314850	NaN	NaN	
736866.322013888860	NaN	NaN	
736866.322025462990	NaN	NaN	
736866.322037037000	NaN	NaN	
736866.322048611120	NaN	NaN	
736866.322060185140	NaN	NaN	
736866.322071759260	NaN	NaN	
736866.322083333270	NaN	NaN	
736866.322094907400	NaN	NaN	
736866.322106481530	NaN	NaN	
736866.322118055540	NaN	NaN	
736866.322129629670	NaN	NaN	
736866.322141203680	NaN	NaN	
736866.322152777810	NaN	NaN	
736866.322164351820	NaN	NaN	
736866.322175925950	NaN	NaN	
736866.322187499960	NaN	NaN	
736866.322199074090	NaN	NaN	
736866.322210648100	NaN	NaN	
736866.322222222220	NaN	NaN	
736866.322233796350	NaN	NaN	
736866.322245370360	NaN	NaN	
736866.322256944490	NaN	NaN	
736866.322268518500	NaN	NaN	
736866.322280092630	NaN	NaN	
736866.322291666640	NaN	NaN	
736866.322303240770	NaN	NaN	
736866.322314814780	NaN	NaN	
736866.322326388910	NaN	NaN	
736866.322337962920	NaN	NaN	
736866.322349537050	NaN	NaN	
736866.322361111060	NaN	NaN	
736866.322372685190	NaN	NaN	
736866.322384259310	NaN	NaN	
736866.322395833330	NaN	NaN	
736866.322407407450	NaN	NaN	
736866.322418981460	NaN	NaN	
736866.322430555590	NaN	NaN	
736866.322442129600	NaN	NaN	
736866.322453703730	NaN	NaN	
736866.322465277740	NaN	NaN	
736866.322476851870	NaN	NaN	
736866.322488425880	NaN	NaN	
736866.322500000010	NaN	NaN	
736866.322511574020	NaN	NaN	
736866.322523148150	NaN	NaN	
736866.322534722280	NaN	NaN	
736866.322546296290	NaN	NaN	
736866.322557870420	NaN	NaN	
736866.322569444430	NaN	NaN	
736866.322581018550	NaN	NaN	
736866.322592592570	NaN	NaN	
736866.322604166690	NaN	NaN	
736866.322615740700	NaN	NaN	
736866.322627314830	NaN	NaN	
736866.322638888840	NaN	NaN	
736866.322650462970	NaN	NaN	
736866.322662036980	NaN	NaN	
736866.322673611110	NaN	NaN	
736866.322685185240	NaN	NaN	
736866.322696759250	NaN	NaN	
736866.322708333380	NaN	NaN	
736866.322719907390	NaN	NaN	
736866.322731481520	NaN	NaN	
736866.322743055530	NaN	NaN	
736866.322754629650	NaN	NaN	
736866.322766203670	NaN	NaN	
736866.322777777790	NaN	NaN	
736866.322789351810	NaN	NaN	
736866.322800925930	NaN	NaN	
736866.322812499940	NaN	NaN	
736866.322824074070	NaN	NaN	
736866.322835648200	NaN	NaN	
736866.322847222210	NaN	NaN	
736866.322858796340	NaN	NaN	
736866.322870370350	NaN	NaN	
736866.322881944480	NaN	NaN	
736866.322893518490	NaN	NaN	
736866.322905092620	NaN	NaN	
736866.322916666630	NaN	NaN	
736866.322928240760	NaN	NaN	
736866.322939814770	NaN	NaN	
736866.322951388890	NaN	NaN	
736866.322962963020	NaN	NaN	
736866.322974537030	NaN	NaN	
736866.322986111160	NaN	NaN	
736866.322997685170	NaN	NaN	
736866.323009259300	NaN	NaN	
736866.323020833310	NaN	NaN	
736866.323032407440	NaN	NaN	
736866.323043981450	NaN	NaN	
736866.323055555580	NaN	NaN	
736866.323067129590	NaN	NaN	
736866.323078703720	NaN	NaN	
736866.323090277730	NaN	NaN	
736866.323101851860	NaN	NaN	
736866.323113425870	NaN	NaN	
736866.323125000000	NaN	NaN	
736866.323136574120	NaN	NaN	
736866.323148148130	NaN	NaN	
736866.323159722260	NaN	NaN	
736866.323171296270	NaN	NaN	
736866.323182870400	NaN	NaN	
736866.323194444410	NaN	NaN	
736866.323206018540	NaN	NaN	
736866.323217592550	NaN	NaN	
736866.323229166680	NaN	NaN	
736866.323240740690	NaN	NaN	
736866.323252314820	NaN	NaN	
736866.323263888950	NaN	NaN	
736866.323275462960	NaN	NaN	
736866.323287037080	NaN	NaN	
736866.323298611100	NaN	NaN	
736866.323310185220	NaN	NaN	
736866.323321759240	NaN	NaN	
736866.323333333360	NaN	NaN	
736866.323344907370	NaN	NaN	
736866.323356481500	NaN	NaN	
736866.323368055510	NaN	NaN	
736866.323379629640	NaN	NaN	
736866.323391203650	NaN	NaN	
736866.323402777780	NaN	NaN	
736866.323414351910	NaN	NaN	
736866.323425925920	NaN	NaN	
736866.323437500050	NaN	NaN	
736866.323449074060	NaN	NaN	
736866.323460648190	NaN	NaN	
736866.323472222200	NaN	NaN	
736866.323483796320	NaN	NaN	
736866.323495370340	NaN	NaN	
736866.323506944460	NaN	NaN	
736866.323518518470	NaN	NaN	
736866.323530092600	NaN	NaN	
736866.323541666610	NaN	NaN	
736866.323553240740	NaN	NaN	
736866.323564814870	NaN	NaN	
736866.323576388880	NaN	NaN	
736866.323587963010	NaN	NaN	
736866.323599537020	NaN	NaN	
736866.323611111150	NaN	NaN	
736866.323622685160	NaN	NaN	
736866.323634259290	NaN	NaN	
736866.323645833300	NaN	NaN	
736866.323657407430	NaN	NaN	
736866.323668981440	NaN	NaN	
736866.323680555560	NaN	NaN	
736866.323692129580	NaN	NaN	
736866.323703703700	NaN	NaN	
736866.323715277830	NaN	NaN	
736866.323726851840	NaN	NaN	
736866.323738425970	NaN	NaN	
736866.323749999980	NaN	NaN	
736866.323761574110	NaN	NaN	
736866.323773148120	NaN	NaN	
736866.323784722250	NaN	NaN	
736866.323796296260	NaN	NaN	
736866.323807870390	NaN	NaN	
736866.323819444400	NaN	NaN	
736866.323831018530	NaN	NaN	
736866.323842592540	NaN	NaN	
736866.323854166670	NaN	NaN	
736866.323865740790	NaN	NaN	
736866.323877314800	NaN	NaN	
736866.323888888930	NaN	NaN	
736866.323900462940	NaN	NaN	
736866.323912037070	NaN	NaN	
736866.323923611080	NaN	NaN	
736866.323935185210	NaN	NaN	
736866.323946759220	NaN	NaN	
736866.323958333350	NaN	NaN	
736866.323969907360	NaN	NaN	
736866.323981481490	NaN	NaN	
736866.323993055620	NaN	NaN	
736866.324004629630	NaN	NaN	
736866.324016203750	NaN	NaN	
736866.324027777770	NaN	NaN	
736866.324039351890	NaN	NaN	
736866.324050925900	NaN	NaN	
736866.324062500030	NaN	NaN	
736866.324074074040	NaN	NaN	
736866.324085648170	NaN	NaN	
736866.324097222180	NaN	NaN	
736866.324108796310	NaN	NaN	
736866.324120370320	NaN	NaN	
736866.324131944450	NaN	NaN	
736866.324143518460	NaN	NaN	
736866.324155092590	NaN	NaN	
736866.324166666720	NaN	NaN	
736866.324178240730	NaN	NaN	
736866.324189814860	NaN	NaN	
736866.324201388870	NaN	NaN	
736866.324212962990	NaN	NaN	
736866.324224537010	NaN	NaN	
736866.324236111130	NaN	NaN	
736866.324247685140	NaN	NaN	
736866.324259259270	NaN	NaN	
736866.324270833280	NaN	NaN	
736866.324282407410	NaN	NaN	
736866.324293981540	NaN	NaN	
736866.324305555550	NaN	NaN	
736866.324317129680	NaN	NaN	
736866.324328703690	NaN	NaN	
736866.324340277820	NaN	NaN	
736866.324351851830	NaN	NaN	
736866.324363425960	NaN	NaN	
736866.324374999970	NaN	NaN	
736866.324386574100	NaN	NaN	
736866.324398148110	NaN	NaN	
736866.324409722230	NaN	NaN	
736866.324421296250	NaN	NaN	
736866.324432870370	NaN	NaN	
736866.324444444380	NaN	NaN	
736866.324456018510	NaN	NaN	
736866.324467592640	NaN	NaN	
736866.324479166650	NaN	NaN	
736866.324490740780	NaN	NaN	
736866.324502314790	NaN	NaN	
736866.324513888920	NaN	NaN	
736866.324525462930	NaN	NaN	
736866.324537037060	NaN	NaN	
736866.324548611070	NaN	NaN	
736866.324560185200	NaN	NaN	
736866.324571759210	NaN	NaN	
736866.324583333330	NaN	NaN	
736866.324594907460	NaN	NaN	
736866.324606481470	NaN	NaN	
736866.324618055600	NaN	NaN	
736866.324629629610	NaN	NaN	
736866.324641203740	NaN	NaN	
736866.324652777750	NaN	NaN	
736866.324664351880	NaN	NaN	
736866.324675925890	NaN	NaN	
736866.324687500020	NaN	NaN	
736866.324699074030	NaN	NaN	
736866.324710648160	NaN	NaN	
736866.324722222170	NaN	NaN	
736866.324733796300	NaN	NaN	
736866.324745370420	NaN	NaN	
736866.324756944440	NaN	NaN	
736866.324768518560	NaN	NaN	
736866.324780092570	NaN	NaN	
736866.324791666700	NaN	NaN	
736866.324803240710	NaN	NaN	
736866.324814814840	NaN	NaN	
736866.324826388850	NaN	NaN	
736866.324837962980	NaN	NaN	
736866.324849536990	NaN	NaN	
736866.324861111120	NaN	NaN	
736866.324872685130	NaN	NaN	
736866.324884259260	NaN	NaN	
736866.324895833390	NaN	NaN	
736866.324907407400	NaN	NaN	
736866.324918981530	NaN	NaN	
736866.324930555540	NaN	NaN	
736866.324942129660	NaN	NaN	
736866.324953703680	NaN	NaN	
736866.324965277800	NaN	NaN	
736866.324976851810	NaN	NaN	
736866.324988425940	NaN	NaN	
736866.324999999950	NaN	NaN	
736866.325011574080	NaN	NaN	
736866.325023148090	NaN	NaN	
736866.325034722220	NaN	NaN	
736866.325046296350	NaN	NaN	
736866.325057870360	NaN	NaN	
736866.325069444490	NaN	NaN	
736866.325081018500	NaN	NaN	
736866.325092592630	NaN	NaN	
736866.325104166640	NaN	NaN	
736866.325115740760	NaN	NaN	
736866.325127314780	NaN	NaN	
736866.325138888900	NaN	NaN	
736866.325150462920	NaN	NaN	
736866.325162037040	NaN	NaN	
736866.325173611050	NaN	NaN	
736866.325185185180	NaN	NaN	
736866.325196759310	NaN	NaN	
736866.325208333320	NaN	NaN	
736866.325219907450	NaN	NaN	
736866.325231481460	NaN	NaN	
736866.325243055590	NaN	NaN	
736866.325254629600	NaN	NaN	
736866.325266203730	NaN	NaN	
736866.325277777740	NaN	NaN	
736866.325289351870	NaN	NaN	
736866.325300925880	NaN	NaN	
736866.325312500000	NaN	NaN	
736866.325324074130	NaN	NaN	
736866.325335648140	NaN	NaN	
736866.325347222270	NaN	NaN	
736866.325358796280	NaN	NaN	
736866.325370370410	NaN	NaN	
736866.325381944420	NaN	NaN	
736866.325393518550	NaN	NaN	
736866.325405092560	NaN	NaN	
736866.325416666690	NaN	NaN	
736866.325428240700	NaN	NaN	
736866.325439814830	NaN	NaN	
736866.325451388840	NaN	NaN	
736866.325462962970	NaN	NaN	
736866.325474536980	NaN	NaN	
736866.325486111110	NaN	NaN	
736866.325497685230	NaN	NaN	
736866.325509259240	NaN	NaN	
736866.325520833370	NaN	NaN	
736866.325532407380	NaN	NaN	
736866.325543981510	NaN	NaN	
736866.325555555520	NaN	NaN	
736866.325567129650	NaN	NaN	
736866.325578703660	NaN	NaN	
736866.325590277790	NaN	NaN	
736866.325601851800	NaN	NaN	
736866.325613425930	NaN	NaN	
736866.325625000060	NaN	NaN	
736866.325636574070	NaN	NaN	
736866.325648148190	NaN	NaN	
736866.325659722210	NaN	NaN	
736866.325671296330	NaN	NaN	
736866.325682870350	NaN	NaN	
736866.325694444470	NaN	NaN	
736866.325706018480	NaN	NaN	
736866.325717592610	NaN	NaN	
736866.325729166620	NaN	NaN	
736866.325740740750	NaN	NaN	
736866.325752314760	NaN	NaN	
736866.325763888890	NaN	NaN	
736866.325775463020	NaN	NaN	
736866.325787037030	NaN	NaN	
736866.325798611160	NaN	NaN	
736866.325810185170	NaN	NaN	
736866.325821759300	NaN	NaN	
736866.325833333310	NaN	NaN	
736866.325844907430	NaN	NaN	
736866.325856481450	NaN	NaN	
736866.325868055570	NaN	NaN	
736866.325879629580	NaN	NaN	
736866.325891203710	NaN	NaN	
736866.325902777720	NaN	NaN	
736866.325914351850	NaN	NaN	
736866.325925925980	NaN	NaN	
736866.325937499990	NaN	NaN	
736866.325949074120	NaN	NaN	
736866.325960648130	NaN	NaN	
736866.325972222260	NaN	NaN	
736866.325983796270	NaN	NaN	
736866.325995370400	NaN	NaN	
736866.326006944410	NaN	NaN	
736866.326018518540	NaN	NaN	
736866.326030092550	NaN	NaN	
736866.326041666670	NaN	NaN	
736866.326053240690	NaN	NaN	
736866.326064814810	NaN	NaN	
736866.326076388940	NaN	NaN	
736866.326087962950	NaN	NaN	
736866.326099537080	NaN	NaN	
736866.326111111090	NaN	NaN	
736866.326122685220	NaN	NaN	
736866.326134259230	NaN	NaN	
736866.326145833360	NaN	NaN	
736866.326157407370	NaN	NaN	
736866.326168981500	NaN	NaN	
736866.326180555510	NaN	NaN	
736866.326192129640	NaN	NaN	
736866.326203703650	NaN	NaN	
736866.326215277780	NaN	NaN	
736866.326226851900	NaN	NaN	
736866.326238425910	NaN	NaN	
736866.326250000040	NaN	NaN	
736866.326261574050	NaN	NaN	
736866.326273148180	NaN	NaN	
736866.326284722190	NaN	NaN	
736866.326296296320	NaN	NaN	
736866.326307870330	NaN	NaN	
736866.326319444460	NaN	NaN	
736866.326331018470	NaN	NaN	
736866.326342592600	NaN	NaN	
736866.326354166730	NaN	NaN	
736866.326365740740	NaN	NaN	
736866.326377314860	NaN	NaN	
736866.326388888880	NaN	NaN	
736866.326400463000	NaN	NaN	
736866.326412037010	NaN	NaN	
736866.326423611140	NaN	NaN	
736866.326435185150	NaN	NaN	
